age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31,management,single,tertiary,no,-714,no,yes,telephone,24,dec,716,7,-1,1,success,-2.8127785156661926,99.64169773660514,-3.2093796070900282,2.1032028352649395,4857.500047641575,yes
31,technician,divorced,secondary,yes,-970,no,yes,telephone,16,feb,380,7,-1,4,unknown,-2.6126047168389515,90.32804949557007,-22.532116123635486,3.371275482955787,5224.889703142315,no
52,technician,single,secondary,no,1209,no,no,cellular,30,feb,761,2,383,1,success,-1.8721036094505175,97.23189485026587,-14.51713774932903,3.6626787451902496,4907.44826984737,no
38,technician,single,university.degree,no,4684,yes,yes,unknown,24,feb,153,1,-1,3,unknown,2.5003240206833786,91.01626825189217,-24.618418445597108,4.99697659288181,5940.195645502186,yes
35,entrepreneur,single,tertiary,yes,4760,no,no,telephone,22,aug,540,7,383,5,other,1.8964306011350152,90.57505055770689,-11.10004740287259,1.1860250071371292,4726.968280381328,no
20,student,divorced,university.degree,yes,-324,yes,no,cellular,20,dec,857,8,383,3,unknown,-1.1778358196499763,96.45571443166003,-49.8142481232825,1.053770040035066,4760.808885385887,yes
41,services,married,primary,yes,4035,yes,no,unknown,27,jul,710,9,-1,2,other,1.4405781271385258,91.6573205723744,-43.305788193961824,2.0803974422369005,5427.837162326095,yes
54,admin.,divorced,professional.course,no,4079,yes,yes,telephone,28,mar,845,8,-1,0,failure,-1.6820115876261053,92.65484907312225,-6.096505890741717,1.0347779398470909,5551.765725695803,no
53,unemployed,divorced,secondary,no,-191,yes,yes,telephone,15,feb,429,5,383,5,unknown,-2.5330258958603187,92.98155579370021,-6.648490930158495,0.5802403412777326,5250.616880729973,yes
55,student,married,tertiary,no,2453,yes,no,unknown,5,oct,288,3,383,2,other,-1.2542228873914791,96.06670831948009,-6.9706407199631855,2.7835210470726532,4522.890113308437,no
49,admin.,divorced,tertiary,yes,1560,no,yes,telephone,12,apr,773,6,383,0,failure,-1.184007056965606,98.47524458468617,-9.27681597630329,4.151865855622226,5328.826505905709,yes
34,management,married,primary,yes,-387,yes,yes,cellular,18,dec,126,9,383,4,unknown,2.492287849410512,97.42915967504712,-12.0369603374849,2.44128981662109,5054.349096089815,no
34,management,divorced,professional.course,yes,1785,no,yes,unknown,26,may,529,3,-1,1,unknown,1.7326093725035001,92.89690186274574,-25.62952964625967,3.4090118108540626,5699.631378182712,no
27,unemployed,married,secondary,yes,2316,no,yes,unknown,31,nov,733,1,-1,0,success,0.33137220292139613,94.7808994936158,-4.814268685152868,3.749421799270213,4565.049635333011,yes
22,self-employed,divorced,primary,yes,3267,yes,yes,telephone,12,mar,427,6,-1,5,other,2.1400952660093084,99.35016802051754,-5.501464582979146,3.5053030008520585,4964.60249108919,no
50,entrepreneur,married,basic.9y,no,4380,no,no,telephone,17,mar,251,7,-1,2,failure,1.3470752482245487,95.51965286907956,-48.485490936049636,0.9972259862920225,4604.372027934875,no
38,services,married,professional.course,yes,2149,no,no,cellular,11,jan,735,1,-1,6,success,1.1591787176865127,95.61610728362652,-30.670675098082405,0.7897359167317092,4912.979854869937,yes
55,student,single,secondary,no,1353,no,yes,telephone,23,mar,350,3,-1,6,other,1.4694473303162274,94.71186312246282,-9.514267180256894,4.749047972307315,5970.912223446555,yes
48,unemployed,divorced,primary,yes,1936,no,yes,unknown,25,may,990,7,383,2,other,0.4366197886703449,94.63202310060795,-2.4995175254071427,1.717142793893252,4731.577167984013,no
42,student,married,primary,yes,200,yes,no,unknown,30,mar,469,6,-1,1,failure,1.5194984594978536,99.53164710448641,-17.887351994889364,2.642866328900789,4976.49752595564,no
52,entrepreneur,married,tertiary,yes,3617,yes,no,telephone,31,apr,644,6,383,2,failure,-1.6248694168348785,92.13458346110903,-10.633246940987434,3.9021655175607624,4610.794812085034,yes
47,entrepreneur,divorced,high.school,yes,4192,yes,no,telephone,15,dec,13,4,-1,5,success,-0.8717176642389508,95.02679320144023,-42.82201526742017,3.84142858101296,5202.190137628316,yes
51,self-employed,married,professional.course,no,4800,yes,yes,cellular,3,dec,40,5,-1,9,other,0.26506749731549384,98.91904670277651,-48.34876341598389,0.5264551373783866,4910.801029377726,no
45,entrepreneur,single,tertiary,no,-636,no,no,unknown,16,sep,536,5,-1,8,unknown,0.23129413666913656,95.05962741290666,-5.376680492514936,2.334119651117505,5441.830478286914,yes
44,self-employed,married,professional.course,no,-725,yes,no,cellular,28,apr,973,9,-1,9,success,1.254075500226877,98.08646855125016,-10.051077660720495,0.6827082342396076,5694.841526279219,yes
33,technician,single,university.degree,no,663,yes,no,cellular,4,oct,500,8,-1,0,failure,-2.2013031132869663,93.03478933560548,-30.077467203159042,0.9717092330309285,5644.257025536308,yes
35,self-employed,married,high.school,yes,4234,yes,no,telephone,25,oct,761,8,383,2,unknown,-1.9162673833249226,95.36224850666476,-15.92216093706265,4.103796687026765,4778.656207613297,yes
47,entrepreneur,single,secondary,yes,2722,no,yes,telephone,5,jun,960,4,-1,7,other,1.773089707167852,96.1907118848274,-23.01260872310219,4.407342514388222,4959.0853606449,yes
28,blue-collar,single,university.degree,yes,2061,yes,yes,unknown,24,nov,187,1,-1,9,failure,1.816688263904899,94.67262637231397,-34.97093128767159,4.920444725963311,4548.426278668623,yes
27,blue-collar,divorced,university.degree,yes,2986,no,no,unknown,24,mar,854,1,-1,3,unknown,-2.7379700883440226,94.55763417247717,-46.9162212063495,3.8060343761082835,4858.826164424441,no
39,technician,single,tertiary,no,637,no,no,telephone,28,feb,591,1,-1,5,other,2.6396333685448035,94.86777517207679,-24.501046423313866,4.678742357135366,5808.249230545095,yes
35,student,married,professional.course,yes,4695,yes,yes,unknown,24,jul,198,3,383,4,success,-0.06661299715292923,96.31726529532783,-45.64361366063513,2.9186146603448924,5600.507346392195,yes
56,student,divorced,primary,no,45,yes,yes,unknown,21,oct,94,5,383,2,failure,1.6944955799445163,99.50749454940905,-21.8521909102308,0.7252294001602293,5409.853196295378,yes
51,student,single,basic.9y,yes,2514,yes,yes,unknown,1,jul,555,7,-1,1,failure,-0.6261031901962237,99.7347846847639,-7.796282450043286,2.068803851047682,5384.820847923411,yes
39,self-employed,divorced,secondary,no,484,no,yes,unknown,17,oct,198,7,-1,1,success,0.9734633619375801,91.51116345021761,-17.575799429391424,4.934558291907773,5123.07855578371,yes
59,services,divorced,secondary,yes,3717,no,no,telephone,8,jun,967,7,-1,1,success,2.4546793152042543,91.42007182038274,-24.90584251820304,2.191465889996661,5882.4858025521335,yes
21,services,single,basic.9y,no,4296,yes,yes,cellular,6,jul,290,6,-1,1,failure,2.2309077114354032,90.44149474651373,-15.841259201603073,1.547169556556752,4514.955335691783,yes
40,unemployed,married,university.degree,yes,1683,yes,yes,cellular,23,jul,523,3,383,1,unknown,2.4428971544319698,96.31627856904656,-10.508712435803794,2.0127136738185265,4847.0631507563385,yes
34,admin.,divorced,basic.9y,no,3797,yes,no,telephone,15,aug,146,3,383,6,failure,-1.491679474051255,92.11967449172428,-19.084937642740247,1.540102056922002,5327.939808433251,no
36,unemployed,married,basic.9y,yes,2293,no,yes,telephone,25,mar,208,2,-1,7,success,2.6531270727791254,92.33250035866138,-47.12085853919577,4.221883232657775,5832.537599487964,yes
52,student,married,university.degree,yes,3270,yes,yes,cellular,12,jan,182,2,-1,8,failure,-2.0831709994192833,91.05205389481382,-44.14071595886473,0.7911053028780968,5475.60372999975,no
42,student,single,primary,yes,680,yes,yes,unknown,3,mar,903,9,-1,6,success,-1.5444462500995866,94.45365387923641,-33.710539911932514,2.356924746072365,5084.856891374595,no
54,unemployed,single,university.degree,yes,-989,yes,yes,unknown,18,oct,15,6,-1,4,other,0.4828866827990308,90.51453905638382,-1.2147852558249141,1.5653117019078577,5086.698237040202,yes
48,blue-collar,divorced,primary,no,146,no,yes,unknown,29,may,180,2,383,6,unknown,-1.6875646718918804,99.34048937998365,-48.07440871624149,3.0480976016213583,4657.9557495330755,yes
23,technician,married,primary,no,1482,no,yes,telephone,31,oct,864,9,383,1,other,2.526577413214447,91.69637448036947,-33.46105303946369,0.7965175087702412,5927.537891342642,no
58,technician,divorced,secondary,no,4133,yes,no,unknown,12,jun,247,1,-1,4,success,1.9650744700058045,99.9257365093733,-2.6706032876302785,4.499609083031074,4963.620313459165,no
42,unemployed,divorced,tertiary,yes,3476,yes,no,cellular,6,aug,670,4,383,0,unknown,0.55454767658712,96.1009741277953,-35.73169367097914,2.377321885832176,5770.039721434765,yes
33,technician,married,professional.course,yes,-580,yes,yes,cellular,6,oct,272,7,383,5,other,-1.7994577322899403,93.12310671723648,-8.828212789354517,2.040780061231649,4690.602205188321,no
22,admin.,single,professional.course,yes,3615,no,yes,telephone,19,may,384,4,383,2,other,-1.251261579014495,91.09107612998467,-35.96591097169068,4.867798431946047,5466.74635005941,no
57,unemployed,married,university.degree,no,3558,yes,yes,unknown,17,oct,699,9,383,2,failure,-2.9525579919368363,92.56233253762265,-9.820166334675221,4.977501888886765,4887.430982189277,yes
30,management,divorced,high.school,no,2053,no,yes,unknown,2,nov,173,7,383,5,other,1.189870637181448,93.80268231007909,-9.85788571598249,2.3770969002938425,4665.740417870504,no
40,entrepreneur,divorced,high.school,yes,-46,no,yes,telephone,15,aug,238,8,-1,4,failure,2.2723379927259693,98.9979439588208,-6.245702826286006,1.4148474610588964,4635.632209509084,yes
43,unemployed,single,university.degree,no,171,yes,yes,unknown,26,jun,693,3,-1,1,success,2.3900564044715917,96.09004836342464,-1.1890655996851862,4.2368469828517945,5714.537068424085,no
42,services,divorced,basic.9y,no,4664,yes,yes,telephone,2,jul,563,2,383,7,success,-0.821083177385606,92.71646455206442,-0.027608045571021478,4.163050521978688,5335.715156721432,yes
24,student,divorced,professional.course,no,1747,yes,no,unknown,14,jun,610,4,-1,6,other,0.24723050116323053,92.12879378690064,-49.01850331579383,1.1375972510545496,5034.056729907417,no
40,blue-collar,married,primary,no,2197,yes,yes,cellular,3,nov,96,6,-1,0,other,-0.19813858470131152,95.41593006494753,-15.705861419875191,2.125553150056799,5403.424645611986,no
25,unemployed,single,tertiary,yes,833,yes,no,telephone,12,jan,343,2,-1,7,unknown,-1.7943985956679755,90.62444019554032,-8.139860161393422,1.8757406599727413,5619.41245304704,yes
35,student,single,primary,yes,213,yes,no,unknown,3,jan,399,8,-1,8,other,2.13786162726136,98.17018134892783,-7.98750416360123,4.8593860882206705,4879.472395607142,yes
51,unemployed,single,tertiary,no,3750,no,yes,cellular,30,sep,463,6,383,0,other,-2.6467378146397817,91.03689721156127,-40.2941583718156,1.0092045007562183,4814.713470355004,no
29,management,single,high.school,yes,-99,yes,yes,unknown,18,jan,6,7,-1,6,other,0.8417220778101422,90.448191251672,-46.283414398558484,3.8247583964793903,5712.807676460536,yes
23,management,married,primary,no,3953,no,no,cellular,17,may,727,8,383,9,unknown,-0.9591473429984072,93.87047769483873,-7.173234691321056,3.9051711458537666,5160.1034070205715,yes
41,admin.,single,basic.9y,yes,2928,no,yes,cellular,14,dec,350,7,383,9,success,2.4646346187324477,94.55797624331784,-31.491721081612894,1.7612784453954475,5873.517608891973,yes
22,student,married,university.degree,yes,-705,no,no,cellular,4,oct,674,1,383,5,other,2.2023751445612616,97.74075320085961,-44.613272011439925,3.876644206533838,4587.215535802326,no
24,technician,married,basic.9y,yes,390,no,no,telephone,30,dec,595,8,383,0,failure,2.247188929612981,91.56572968765245,-29.9011052179729,4.293557674561033,5327.017261929368,no
52,unemployed,single,professional.course,no,967,yes,yes,telephone,18,apr,603,6,-1,2,failure,-1.474835676343319,92.8124833512277,-42.36956605108432,1.8301608222838381,4501.958664714078,yes
52,student,married,basic.9y,no,328,yes,no,unknown,13,jun,181,3,-1,0,success,-1.2466076095153744,97.34532276714967,-14.400332209270076,3.8064982745765943,5096.773563703546,yes
32,student,single,primary,no,4835,yes,yes,telephone,6,mar,663,6,383,5,success,1.5953026857690773,92.12777708718637,-4.68131957753981,1.6659552979411127,5032.941756584698,yes
56,student,divorced,secondary,yes,1722,yes,no,unknown,30,sep,172,6,383,4,failure,0.8141402027130997,97.10714996732722,-21.98296324922279,4.6140241242334215,5516.946703411483,no
37,admin.,single,university.degree,yes,-3,no,no,unknown,5,aug,24,8,383,2,failure,-0.9793819597205315,97.53858955209962,-33.794753092233705,3.7698600676412806,4780.386801239712,yes
58,management,divorced,primary,yes,4295,yes,no,telephone,8,feb,442,7,-1,3,other,1.2421900514467152,94.01745973640949,-30.925393424044522,3.092634059061554,5210.904609056869,yes
42,entrepreneur,single,primary,yes,4987,no,yes,telephone,14,jan,633,4,383,7,success,-0.016163433402666794,90.98026147576653,-0.3571520075299688,4.140954480426977,5043.833120953354,yes
52,self-employed,single,secondary,yes,4928,no,yes,unknown,2,oct,422,2,-1,6,success,-1.0626658791318966,97.6463249497775,-35.10713099893627,1.7435606347295507,5150.9285888141085,yes
57,management,married,basic.9y,yes,53,yes,no,cellular,23,oct,717,3,383,0,other,2.871789750723937,90.9323660038739,-26.40538910119796,1.2356498882172433,5439.406166959481,no
50,services,divorced,primary,no,1919,no,no,telephone,27,dec,97,3,383,5,success,-2.6597685305237944,97.88070850453266,-12.693135697388684,1.1419471267259977,4637.031315026586,yes
56,unemployed,divorced,secondary,no,-817,no,yes,unknown,13,dec,567,5,-1,3,unknown,-1.0410713585559002,92.80856545210658,-25.83570906440848,2.7692601233197065,4828.938346957843,no
42,technician,divorced,primary,yes,2364,no,yes,cellular,5,mar,376,2,-1,6,success,1.9492209270162908,97.02420455106628,-11.504740849364723,1.5158803784352413,5463.1434394082635,no
45,unemployed,married,high.school,yes,3477,no,no,unknown,19,nov,497,5,-1,9,unknown,-2.3568179210052085,99.64699998010246,-42.02793677377425,4.08206942275588,5796.804559520495,yes
20,student,married,tertiary,yes,-990,yes,no,cellular,14,oct,398,5,383,9,other,0.7302635925078218,92.07613890219315,-13.221739586535044,2.1379015055600123,5118.414931608022,no
48,technician,divorced,high.school,no,871,yes,no,cellular,28,nov,699,8,-1,5,failure,1.067029136532696,97.53008113883133,-36.00470109887579,4.57553583190961,5309.266749820521,yes
41,unemployed,divorced,primary,yes,4129,no,no,telephone,22,jul,24,6,-1,1,success,1.864598030582279,97.81623632614424,-49.02714918253232,2.2422969394258185,5671.7535866732815,yes
25,student,single,primary,yes,1113,yes,yes,unknown,23,oct,432,2,383,8,other,1.9173222576075908,91.37178205955902,-18.653925625744407,3.1758763431462014,5269.384408624737,no
38,admin.,single,primary,yes,1786,yes,yes,cellular,23,nov,347,8,-1,5,unknown,-0.9912036048282067,92.3400845768343,-8.776251874626915,2.7089885856552893,4982.516050528294,yes
43,self-employed,married,high.school,no,2087,yes,no,telephone,27,jan,537,3,383,0,other,2.2033095426435976,96.71069526100753,-24.80126196286624,1.3416361522147926,4725.040810964859,no
30,technician,divorced,tertiary,no,806,yes,yes,telephone,15,nov,256,6,383,9,other,-0.6549761480936458,91.63800807862681,-13.154088126797404,0.9962755543504138,4542.854317674879,no
53,management,divorced,professional.course,yes,2672,yes,no,telephone,20,jan,376,8,-1,9,success,-2.2201095424189377,99.45099811029493,-44.538548795363695,2.8686935023284663,5292.670070220956,yes
46,self-employed,divorced,tertiary,yes,-638,no,yes,cellular,11,mar,921,8,-1,2,other,-0.3403846728681854,93.26338036241687,-14.471840588546705,0.8844620638952504,4984.245172131249,yes
40,admin.,married,university.degree,no,2178,no,no,unknown,12,mar,84,8,383,8,other,0.9962109173222511,99.77481333754329,-48.76192316356193,4.183143725778962,5915.7120788108405,no
58,management,single,secondary,no,-800,yes,no,telephone,26,jun,617,7,383,1,other,2.6679749660317125,90.68959251300474,-36.84964700127715,3.9273132682145584,4914.779268283653,yes
26,entrepreneur,married,professional.course,no,1586,yes,no,telephone,13,jun,252,6,383,4,unknown,0.540261644500613,99.72364525787624,-34.2848861671595,4.484404888400182,5162.394151006483,no
53,services,single,tertiary,no,1007,yes,no,telephone,12,jul,371,2,383,7,failure,-0.9190099705034283,95.77473654558378,-22.41319202285723,0.8032232311394776,5300.243635492942,yes
46,blue-collar,married,tertiary,no,2015,yes,no,telephone,8,jan,422,4,383,6,success,-2.7993818675440583,96.42250520222798,-19.753723544046125,3.8263300031513654,5547.606836395507,no
39,blue-collar,married,primary,yes,2278,no,no,unknown,8,sep,452,5,383,1,failure,1.1831197385783172,98.8762056808412,-24.112781400239914,3.8729722609885964,5345.911623642285,no
27,technician,divorced,university.degree,no,436,no,no,telephone,12,aug,88,6,-1,8,success,-0.9725883288971606,93.3409258160004,-48.242678318893695,0.6661375076888358,4953.831575466618,no
47,technician,married,tertiary,no,4210,no,yes,cellular,24,aug,900,4,-1,1,failure,1.5885229084494785,99.41727878593315,-16.265582809646553,3.2675549263994332,5849.4109729031425,yes
